Title,Experience,Location,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8
Finance Analyst,10+ years,Delhi,Power BI,Forecasting,Excel,Budgeting,Accounting,SQL,Financial Modeling,Investment Analysis
Finance Analyst,2-5 years,Hyderabad,Accounting,SQL,Budgeting,Excel,Investment Analysis,Forecasting,Power BI,Financial Modeling
Finance Analyst,2-5 years,Pune,Forecasting,Power BI,SQL,Accounting,Investment Analysis,Financial Modeling,Excel,Budgeting
Finance Analyst,5-10 years,Chennai,Forecasting,Financial Modeling,Power BI,SQL,Excel,Accounting,Budgeting,Investment Analysis
Finance Analyst,0-2 years,Gurgaon,Excel,Power BI,Investment Analysis,Accounting,Financial Modeling,Forecasting,SQL,Budgeting
Finance Analyst,10+ years,Noida,Forecasting,Power BI,Financial Modeling,Accounting,Investment Analysis,SQL,Excel,Budgeting
Finance Analyst,5-10 years,Kolkata,Financial Modeling,Excel,Forecasting,Power BI,Investment Analysis,Budgeting,SQL,Accounting
Finance Analyst,0-2 years,Ahmedabad,Excel,Power BI,Budgeting,SQL,Financial Modeling,Investment Analysis,Accounting,Forecasting
Investment Banker,2-5 years,Bangalore,Valuation,Excel,Private Equity,Risk Analysis,IPO,Financial Modeling,Corporate Finance,Mergers
Investment Banker,2-5 years,Mumbai,Valuation,IPO,Financial Modeling,Private Equity,Mergers,Excel,Corporate Finance,Risk Analysis
Investment Banker,5-10 years,Delhi,Private Equity,Risk Analysis,Mergers,Financial Modeling,Valuation,Corporate Finance,IPO,Excel
Investment Banker,5-10 years,Hyderabad,IPO,Private Equity,Valuation,Mergers,Financial Modeling,Excel,Corporate Finance,Risk Analysis
Investment Banker,10+ years,Pune,IPO,Valuation,Private Equity,Financial Modeling,Corporate Finance,Excel,Risk Analysis,Mergers
Investment Banker,0-2 years,Chennai,Corporate Finance,IPO,Risk Analysis,Mergers,Private Equity,Excel,Valuation,Financial Modeling
Investment Banker,10+ years,Gurgaon,Private Equity,Mergers,Risk Analysis,Excel,Corporate Finance,Financial Modeling,IPO,Valuation
Investment Banker,2-5 years,Noida,Private Equity,Valuation,Risk Analysis,Excel,Mergers,IPO,Corporate Finance,Financial Modeling
Investment Banker,0-2 years,Kolkata,Financial Modeling,Corporate Finance,Valuation,Excel,Risk Analysis,Mergers,IPO,Private Equity
Investment Banker,5-10 years,Ahmedabad,Valuation,Mergers,Private Equity,Financial Modeling,IPO,Corporate Finance,Risk Analysis,Excel
Marketing Manager,10+ years,Bangalore,Content Strategy,SEO,Google Analytics,PPC,Google Ads,Social Media,Brand Management,Email Marketing
Marketing Manager,2-5 years,Mumbai,Google Analytics,PPC,Google Ads,Social Media,Content Strategy,SEO,Email Marketing,Brand Management
Marketing Manager,2-5 years,Delhi,Google Analytics,PPC,Content Strategy,SEO,Email Marketing,Google Ads,Social Media,Brand Management
Marketing Manager,0-2 years,Hyderabad,PPC,Email Marketing,SEO,Google Ads,Google Analytics,Brand Management,Social Media,Content Strategy
Marketing Manager,2-5 years,Pune,Google Ads,Brand Management,Google Analytics,Social Media,Content Strategy,PPC,Email Marketing,SEO
Marketing Manager,10+ years,Chennai,SEO,PPC,Google Analytics,Google Ads,Content Strategy,Brand Management,Social Media,Email Marketing
Marketing Manager,5-10 years,Gurgaon,SEO,Brand Management,PPC,Google Ads,Google Analytics,Social Media,Content Strategy,Email Marketing
Marketing Manager,5-10 years,Noida,PPC,Content Strategy,Google Analytics,Google Ads,Brand Management,Social Media,SEO,Email Marketing
Marketing Manager,2-5 years,Kolkata,Social Media,Email Marketing,PPC,Google Analytics,Content Strategy,Brand Management,SEO,Google Ads
Marketing Manager,0-2 years,Ahmedabad,Social Media,PPC,SEO,Email Marketing,Google Ads,Google Analytics,Brand Management,Content Strategy
HR Manager,5-10 years,Bangalore,Employee Relations,HR Policies,Payroll,Onboarding,Training,Performance Management,Conflict Resolution,Recruitment
HR Manager,0-2 years,Mumbai,Employee Relations,Conflict Resolution,Training,Performance Management,Recruitment,Onboarding,Payroll,HR Policies
HR Manager,2-5 years,Delhi,Payroll,Conflict Resolution,Onboarding,HR Policies,Recruitment,Employee Relations,Performance Management,Training
HR Manager,0-2 years,Hyderabad,Conflict Resolution,HR Policies,Training,Performance Management,Employee Relations,Recruitment,Payroll,Onboarding
HR Manager,5-10 years,Pune,Conflict Resolution,Performance Management,HR Policies,Training,Employee Relations,Onboarding,Recruitment,Payroll
HR Manager,2-5 years,Chennai,Training,Conflict Resolution,Employee Relations,Recruitment,HR Policies,Onboarding,Performance Management,Payroll
HR Manager,10+ years,Gurgaon,Onboarding,Training,Conflict Resolution,Performance Management,Employee Relations,HR Policies,Recruitment,Payroll
HR Manager,5-10 years,Noida,Onboarding,Payroll,Conflict Resolution,Recruitment,Training,Performance Management,HR Policies,Employee Relations
HR Manager,0-2 years,Kolkata,Conflict Resolution,Recruitment,Employee Relations,Training,Performance Management,Payroll,HR Policies,Onboarding
HR Manager,5-10 years,Ahmedabad,Performance Management,Recruitment,Employee Relations,Conflict Resolution,Onboarding,HR Policies,Training,Payroll
Doctor,10+ years,Bangalore,Emergency Medicine,Surgery,Diagnosis,Medical Ethics,Public Health,Pathology,Pharmacology,Patient Care
Doctor,5-10 years,Mumbai,Public Health,Diagnosis,Pharmacology,Emergency Medicine,Pathology,Surgery,Medical Ethics,Patient Care
Doctor,10+ years,Delhi,Diagnosis,Public Health,Emergency Medicine,Medical Ethics,Pharmacology,Patient Care,Surgery,Pathology
Doctor,10+ years,Hyderabad,Emergency Medicine,Public Health,Pathology,Medical Ethics,Diagnosis,Surgery,Pharmacology,Patient Care
Doctor,0-2 years,Pune,Surgery,Medical Ethics,Patient Care,Diagnosis,Emergency Medicine,Public Health,Pathology,Pharmacology
Doctor,5-10 years,Chennai,Surgery,Diagnosis,Emergency Medicine,Medical Ethics,Pharmacology,Public Health,Patient Care,Pathology
Doctor,2-5 years,Gurgaon,Patient Care,Pharmacology,Surgery,Diagnosis,Medical Ethics,Pathology,Public Health,Emergency Medicine
Doctor,5-10 years,Noida,Medical Ethics,Pathology,Public Health,Diagnosis,Pharmacology,Surgery,Emergency Medicine,Patient Care
Doctor,5-10 years,Kolkata,Diagnosis,Pathology,Patient Care,Pharmacology,Public Health,Medical Ethics,Surgery,Emergency Medicine
Doctor,5-10 years,Ahmedabad,Medical Ethics,Public Health,Pathology,Patient Care,Pharmacology,Surgery,Diagnosis,Emergency Medicine
School Teacher,2-5 years,Bangalore,Communication,Digital Learning,Student Assessment,Lesson Planning,Public Speaking,Classroom Management,Educational Psychology,Curriculum Development
School Teacher,0-2 years,Mumbai,Student Assessment,Curriculum Development,Communication,Educational Psychology,Public Speaking,Lesson Planning,Classroom Management,Digital Learning
School Teacher,0-2 years,Delhi,Student Assessment,Educational Psychology,Classroom Management,Lesson Planning,Curriculum Development,Digital Learning,Communication,Public Speaking
School Teacher,0-2 years,Hyderabad,Lesson Planning,Student Assessment,Digital Learning,Public Speaking,Classroom Management,Educational Psychology,Communication,Curriculum Development
School Teacher,0-2 years,Pune,Digital Learning,Student Assessment,Lesson Planning,Communication,Curriculum Development,Classroom Management,Public Speaking,Educational Psychology
School Teacher,2-5 years,Chennai,Communication,Public Speaking,Digital Learning,Lesson Planning,Classroom Management,Curriculum Development,Educational Psychology,Student Assessment
School Teacher,5-10 years,Gurgaon,Public Speaking,Lesson Planning,Student Assessment,Communication,Educational Psychology,Curriculum Development,Classroom Management,Digital Learning
School Teacher,0-2 years,Noida,Digital Learning,Lesson Planning,Classroom Management,Curriculum Development,Public Speaking,Student Assessment,Communication,Educational Psychology
School Teacher,5-10 years,Kolkata,Student Assessment,Communication,Classroom Management,Public Speaking,Lesson Planning,Digital Learning,Curriculum Development,Educational Psychology
School Teacher,2-5 years,Ahmedabad,Lesson Planning,Student Assessment,Educational Psychology,Classroom Management,Communication,Public Speaking,Curriculum Development,Digital Learning
Lawyer,10+ years,Bangalore,Legal Research,Corporate Law,Contract Law,Intellectual Property,Client Consultation,Negotiation,Criminal Law,Litigation
Lawyer,5-10 years,Mumbai,Negotiation,Intellectual Property,Criminal Law,Litigation,Legal Research,Client Consultation,Corporate Law,Contract Law
Lawyer,5-10 years,Delhi,Corporate Law,Litigation,Legal Research,Criminal Law,Intellectual Property,Contract Law,Negotiation,Client Consultation
Lawyer,0-2 years,Hyderabad,Negotiation,Criminal Law,Legal Research,Contract Law,Corporate Law,Client Consultation,Intellectual Property,Litigation
Lawyer,10+ years,Pune,Litigation,Legal Research,Negotiation,Client Consultation,Intellectual Property,Contract Law,Criminal Law,Corporate Law
Lawyer,10+ years,Chennai,Client Consultation,Negotiation,Litigation,Criminal Law,Contract Law,Legal Research,Intellectual Property,Corporate Law
Lawyer,2-5 years,Gurgaon,Criminal Law,Client Consultation,Legal Research,Litigation,Negotiation,Contract Law,Corporate Law,Intellectual Property
Lawyer,0-2 years,Noida,Legal Research,Criminal Law,Negotiation,Litigation,Client Consultation,Intellectual Property,Corporate Law,Contract Law
Lawyer,5-10 years,Kolkata,Litigation,Legal Research,Client Consultation,Corporate Law,Criminal Law,Negotiation,Intellectual Property,Contract Law
Lawyer,5-10 years,Ahmedabad,Corporate Law,Litigation,Client Consultation,Criminal Law,Negotiation,Intellectual Property,Legal Research,Contract Law
Graphic Designer,5-10 years,Bangalore,Adobe Illustrator,Logo Design,Color Theory,Typography,Sketching,UI Design,Branding,Adobe Photoshop
Graphic Designer,10+ years,Mumbai,Adobe Illustrator,Color Theory,Typography,Logo Design,UI Design,Adobe Photoshop,Branding,Sketching
Graphic Designer,0-2 years,Delhi,Branding,Sketching,Adobe Photoshop,Typography,Adobe Illustrator,Logo Design,Color Theory,UI Design
Graphic Designer,2-5 years,Hyderabad,UI Design,Logo Design,Branding,Sketching,Adobe Photoshop,Adobe Illustrator,Color Theory,Typography
Graphic Designer,0-2 years,Pune,Adobe Illustrator,Adobe Photoshop,Logo Design,Sketching,Color Theory,Typography,UI Design,Branding
Graphic Designer,5-10 years,Chennai,Typography,Color Theory,Adobe Photoshop,Sketching,Branding,Adobe Illustrator,Logo Design,UI Design
Graphic Designer,10+ years,Gurgaon,Branding,UI Design,Adobe Photoshop,Adobe Illustrator,Color Theory,Sketching,Typography,Logo Design
Graphic Designer,5-10 years,Noida,Adobe Illustrator,UI Design,Sketching,Typography,Adobe Photoshop,Branding,Color Theory,Logo Design
Graphic Designer,2-5 years,Kolkata,Adobe Illustrator,Logo Design,UI Design,Adobe Photoshop,Color Theory,Typography,Branding,Sketching
Graphic Designer,2-5 years,Ahmedabad,Adobe Photoshop,Adobe Illustrator,Typography,UI Design,Color Theory,Branding,Sketching,Logo Design
Mechanical Engineer,5-10 years,Bangalore,Thermodynamics,Robotics,Manufacturing,AutoCAD,CAD,Fluid Mechanics,SolidWorks,Mechanical Design
Mechanical Engineer,0-2 years,Mumbai,Manufacturing,Thermodynamics,Mechanical Design,AutoCAD,Robotics,CAD,Fluid Mechanics,SolidWorks
Mechanical Engineer,0-2 years,Delhi,Manufacturing,Mechanical Design,Thermodynamics,AutoCAD,Fluid Mechanics,Robotics,CAD,SolidWorks
Mechanical Engineer,0-2 years,Hyderabad,Fluid Mechanics,CAD,SolidWorks,Robotics,Thermodynamics,Manufacturing,AutoCAD,Mechanical Design
Mechanical Engineer,5-10 years,Pune,Manufacturing,Thermodynamics,AutoCAD,Fluid Mechanics,Robotics,Mechanical Design,CAD,SolidWorks
Mechanical Engineer,10+ years,Chennai,Robotics,SolidWorks,Fluid Mechanics,AutoCAD,Mechanical Design,CAD,Manufacturing,Thermodynamics
Mechanical Engineer,0-2 years,Gurgaon,Fluid Mechanics,Robotics,Thermodynamics,Mechanical Design,Manufacturing,AutoCAD,CAD,SolidWorks
Mechanical Engineer,0-2 years,Noida,Thermodynamics,Robotics,CAD,SolidWorks,AutoCAD,Mechanical Design,Fluid Mechanics,Manufacturing
Mechanical Engineer,5-10 years,Kolkata,Manufacturing,Thermodynamics,CAD,Mechanical Design,AutoCAD,SolidWorks,Robotics,Fluid Mechanics
Mechanical Engineer,5-10 years,Ahmedabad,Robotics,AutoCAD,Mechanical Design,Manufacturing,CAD,Thermodynamics,SolidWorks,Fluid Mechanics
Civil Engineer,5-10 years,Bangalore,Structural Analysis,Project Planning,Surveying,Building Codes,Geotechnical Engineering,Cost Estimation,Construction Management,AutoCAD
Civil Engineer,5-10 years,Mumbai,Building Codes,Surveying,Structural Analysis,AutoCAD,Construction Management,Cost Estimation,Geotechnical Engineering,Project Planning
Civil Engineer,10+ years,Delhi,Cost Estimation,Structural Analysis,Project Planning,Geotechnical Engineering,Construction Management,AutoCAD,Building Codes,Surveying
Civil Engineer,5-10 years,Hyderabad,Construction Management,Structural Analysis,AutoCAD,Cost Estimation,Geotechnical Engineering,Project Planning,Building Codes,Surveying
Civil Engineer,5-10 years,Pune,Geotechnical Engineering,Construction Management,AutoCAD,Project Planning,Surveying,Cost Estimation,Structural Analysis,Building Codes
Civil Engineer,10+ years,Chennai,Building Codes,Construction Management,Project Planning,Cost Estimation,Surveying,Structural Analysis,AutoCAD,Geotechnical Engineering
Civil Engineer,5-10 years,Gurgaon,Project Planning,Structural Analysis,Cost Estimation,Building Codes,Geotechnical Engineering,Surveying,AutoCAD,Construction Management
Civil Engineer,5-10 years,Noida,AutoCAD,Geotechnical Engineering,Surveying,Project Planning,Building Codes,Construction Management,Structural Analysis,Cost Estimation
Civil Engineer,2-5 years,Kolkata,Project Planning,Cost Estimation,AutoCAD,Geotechnical Engineering,Building Codes,Structural Analysis,Construction Management,Surveying
Civil Engineer,0-2 years,Ahmedabad,AutoCAD,Surveying,Project Planning,Structural Analysis,Construction Management,Cost Estimation,Building Codes,Geotechnical Engineering
Hotel Manager,5-10 years,Bangalore,Event Management,Hotel Operations,Marketing,Revenue Management,Guest Relations,Food & Beverage,Customer Service,Hospitality
Hotel Manager,10+ years,Mumbai,Hospitality,Event Management,Customer Service,Revenue Management,Marketing,Guest Relations,Food & Beverage,Hotel Operations
Hotel Manager,5-10 years,Delhi,Customer Service,Food & Beverage,Event Management,Marketing,Guest Relations,Hospitality,Hotel Operations,Revenue Management
Hotel Manager,0-2 years,Hyderabad,Revenue Management,Food & Beverage,Hospitality,Event Management,Hotel Operations,Marketing,Guest Relations,Customer Service
Hotel Manager,0-2 years,Pune,Marketing,Food & Beverage,Hospitality,Customer Service,Revenue Management,Event Management,Guest Relations,Hotel Operations
Hotel Manager,5-10 years,Chennai,Marketing,Revenue Management,Hospitality,Hotel Operations,Customer Service,Guest Relations,Event Management,Food & Beverage
Hotel Manager,10+ years,Gurgaon,Revenue Management,Hotel Operations,Customer Service,Food & Beverage,Guest Relations,Hospitality,Marketing,Event Management
Hotel Manager,2-5 years,Noida,Revenue Management,Food & Beverage,Hospitality,Event Management,Customer Service,Hotel Operations,Guest Relations,Marketing
Hotel Manager,2-5 years,Kolkata,Revenue Management,Guest Relations,Hotel Operations,Hospitality,Event Management,Customer Service,Marketing,Food & Beverage
Hotel Manager,2-5 years,Ahmedabad,Guest Relations,Revenue Management,Customer Service,Hotel Operations,Food & Beverage,Event Management,Hospitality,Marketing
Software Engineer,0-2 years,Bangalore,OOP,Data Structures,Git,SQL,Algorithms,Python,C++,Java
Software Engineer,0-2 years,Mumbai,Algorithms,Java,OOP,SQL,C++,Python,Data Structures,Git
Software Engineer,5-10 years,Delhi,Data Structures,OOP,C++,Python,Java,Git,SQL,Algorithms
Software Engineer,0-2 years,Hyderabad,C++,Python,Data Structures,Java,SQL,OOP,Algorithms,Git
Software Engineer,10+ years,Pune,OOP,Data Structures,Algorithms,SQL,Java,C++,Git,Python
Software Engineer,0-2 years,Chennai,OOP,SQL,Git,Data Structures,Java,Algorithms,C++,Python
Software Engineer,2-5 years,Gurgaon,SQL,C++,Data Structures,Java,Git,OOP,Python,Algorithms
Software Engineer,2-5 years,Noida,C++,SQL,Algorithms,Data Structures,Java,OOP,Git,Python
Software Engineer,0-2 years,Kolkata,Python,OOP,Java,Algorithms,SQL,Data Structures,Git,C++
Software Engineer,2-5 years,Ahmedabad,Data Structures,C++,OOP,Git,Python,SQL,Java,Algorithms
Data Analyst,5-10 years,Bangalore,Excel,SQL,Visualization,Tableau,Data Cleaning,Statistics,Power BI,Python
Data Analyst,0-2 years,Mumbai,Excel,SQL,Data Cleaning,Power BI,Statistics,Python,Tableau,Visualization
Data Analyst,0-2 years,Delhi,Python,Data Cleaning,Tableau,Statistics,Excel,Power BI,Visualization,SQL
Data Analyst,5-10 years,Hyderabad,Excel,Python,Power BI,Visualization,Tableau,SQL,Statistics,Data Cleaning
Data Analyst,5-10 years,Pune,SQL,Excel,Power BI,Visualization,Data Cleaning,Statistics,Tableau,Python
Data Analyst,10+ years,Chennai,Python,Power BI,SQL,Tableau,Statistics,Data Cleaning,Visualization,Excel
Data Analyst,5-10 years,Gurgaon,Tableau,Statistics,Python,Data Cleaning,Power BI,Visualization,Excel,SQL
Data Analyst,10+ years,Noida,Statistics,SQL,Python,Data Cleaning,Excel,Visualization,Tableau,Power BI
Data Analyst,10+ years,Kolkata,Power BI,Python,Visualization,Data Cleaning,Tableau,Statistics,Excel,SQL
Data Analyst,10+ years,Ahmedabad,Tableau,Data Cleaning,Power BI,Excel,Statistics,SQL,Visualization,Python
Machine Learning Engineer,5-10 years,Bangalore,Computer Vision,NLP,PyTorch,Scikit-learn,Big Data,TensorFlow,Python,Deep Learning
Machine Learning Engineer,5-10 years,Mumbai,Deep Learning,Python,Scikit-learn,NLP,TensorFlow,PyTorch,Computer Vision,Big Data
Machine Learning Engineer,10+ years,Delhi,TensorFlow,PyTorch,Python,Big Data,NLP,Computer Vision,Deep Learning,Scikit-learn
Machine Learning Engineer,0-2 years,Hyderabad,Big Data,Scikit-learn,PyTorch,TensorFlow,Computer Vision,Python,Deep Learning,NLP
Machine Learning Engineer,2-5 years,Pune,NLP,Computer Vision,Scikit-learn,Python,Deep Learning,PyTorch,Big Data,TensorFlow
Machine Learning Engineer,0-2 years,Chennai,NLP,Scikit-learn,Deep Learning,PyTorch,TensorFlow,Computer Vision,Big Data,Python
